year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,4,AA,"American Airlines Inc.",BNA,"Nashville, TN: Nashville International",313,59,21,5,7,0,25,2,2,4080,1240,306,300,0,2234
2015,4,AA,"American Airlines Inc.",SLC,"Salt Lake City, UT: Salt Lake City International",210,56,18,5,15,0,19,2,0,3016,768,513,526,0,1209
2015,4,AA,"American Airlines Inc.",LIH,"Lihue, HI: Lihue Airport",46,5,1,0,2,0,2,0,0,569,143,0,49,0,377
2015,4,AA,"American Airlines Inc.",SMF,"Sacramento, CA: Sacramento International",120,23,5,2,7,0,8,1,0,1157,266,72,226,0,593
2015,4,AA,"American Airlines Inc.",MKE,"Milwaukee, WI: General Mitchell International",92,22,8,3,1,0,9,0,0,1763,275,369,88,0,1031
2015,4,AA,"American Airlines Inc.",AUS,"Austin, TX: Austin - Bergstrom International",704,141,46,16,30,0,49,11,1,9308,2606,1506,1449,0,3747
2015,4,AA,"American Airlines Inc.",CLT,"Charlotte, NC: Charlotte Douglas International",382,65,24,4,19,0,19,4,0,3094,1145,298,657,0,994
2015,4,AA,"American Airlines Inc.",ORF,"Norfolk, VA: Norfolk International",47,12,3,2,2,0,5,0,0,747,140,116,75,0,416
2015,4,AA,"American Airlines Inc.",IND,"Indianapolis, IN: Indianapolis International",172,36,13,4,8,0,12,1,0,2409,683,387,285,0,1054
2015,4,AA,"American Airlines Inc.",MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",180,31,9,4,6,0,12,5,1,2094,277,277,239,0,1301
2015,4,AA,"American Airlines Inc.",PDX,"Portland, OR: Portland International",120,28,12,0,3,0,12,1,1,1451,526,36,166,0,723
2015,4,AA,"American Airlines Inc.",TPA,"Tampa, FL: Tampa International",488,82,35,7,9,0,31,0,2,5140,1889,632,474,0,2145
2015,4,AA,"American Airlines Inc.",EWR,"Newark, NJ: Newark Liberty International",360,79,21,6,19,0,33,1,1,4838,1017,410,1280,0,2131
2015,4,AA,"American Airlines Inc.",JAX,"Jacksonville, FL: Jacksonville International",120,27,9,3,4,0,11,0,0,2086,386,266,170,0,1264
2015,4,AA,"American Airlines Inc.",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",296,51,12,5,7,0,27,3,1,4532,988,555,329,27,2633
2015,4,AA,"American Airlines Inc.",PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",171,34,5,3,13,0,14,2,2,2319,378,402,450,0,1089
2015,4,AA,"American Airlines Inc.",MCI,"Kansas City, MO: Kansas City International",266,44,19,4,9,0,11,3,0,2609,1155,309,496,0,649
2015,4,AA,"American Airlines Inc.",ABQ,"Albuquerque, NM: Albuquerque International Sunport",179,42,17,3,5,0,16,1,0,3168,1183,303,169,0,1513
2015,4,AA,"American Airlines Inc.",STT,"Charlotte Amalie, VI: Cyril E King",120,22,12,0,2,0,8,0,0,1292,786,0,140,0,366
2015,4,AA,"American Airlines Inc.",MSP,"Minneapolis, MN: Minneapolis-St Paul International",344,81,33,7,13,0,29,4,1,5693,2238,563,573,0,2319
2015,4,AA,"American Airlines Inc.",EGE,"Eagle, CO: Eagle County Regional",37,10,7,0,2,0,1,1,0,628,468,0,114,0,46
2015,4,AA,"American Airlines Inc.",BDL,"Hartford, CT: Bradley International",103,17,5,2,1,0,8,0,0,1355,357,140,52,0,806
2015,4,AA,"American Airlines Inc.",PSP,"Palm Springs, CA: Palm Springs International",120,30,17,0,4,0,8,0,0,2076,885,35,121,0,1035
2015,4,AA,"American Airlines Inc.",DAY,"Dayton, OH: James M Cox/Dayton International",90,15,5,2,2,0,6,0,1,1313,330,246,73,0,664
2015,4,AA,"American Airlines Inc.",ELP,"El Paso, TX: El Paso International",146,37,17,5,9,0,7,2,0,2123,926,234,334,0,629
2015,4,AA,"American Airlines Inc.",OMA,"Omaha, NE: Eppley Airfield",133,28,14,4,2,0,9,0,0,1976,718,392,60,0,806
2015,4,AA,"American Airlines Inc.",TUL,"Tulsa, OK: Tulsa International",180,42,14,7,3,0,18,1,0,3398,974,649,224,0,1551
2015,4,AA,"American Airlines Inc.",GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",6,1,0,0,1,0,0,0,0,18,0,0,18,0,0
2015,4,AA,"American Airlines Inc.",RNO,"Reno, NV: Reno/Tahoe International",90,25,11,2,5,0,6,0,0,1145,417,107,240,0,381
2015,4,AA,"American Airlines Inc.",DSM,"Des Moines, IA: Des Moines International",62,13,5,3,1,0,5,0,0,1144,207,378,36,0,523
2015,4,AA,"American Airlines Inc.",SDF,"Louisville, KY: Louisville Muhammad Ali International",26,2,0,0,1,0,1,0,0,164,8,0,106,0,50
2015,4,AA,"American Airlines Inc.",FAT,"Fresno, CA: Fresno Yosemite International",56,15,8,0,4,0,3,0,0,758,453,7,123,0,175
2015,4,AA,"American Airlines Inc.",STX,"Christiansted, VI: Henry E. Rohlsen",51,10,4,0,2,0,4,0,0,346,89,0,72,0,185
2015,4,AA,"American Airlines Inc.",CLE,"Cleveland, OH: Cleveland-Hopkins International",120,26,12,2,4,0,8,0,1,1553,619,131,103,0,700
2015,4,AA,"American Airlines Inc.",MEM,"Memphis, TN: Memphis International",180,38,12,7,8,0,12,2,0,2319,503,550,340,0,926
2015,4,AA,"American Airlines Inc.",PIT,"Pittsburgh, PA: Pittsburgh International",146,25,8,4,1,0,11,0,0,1740,352,512,94,0,782
2015,4,AA,"American Airlines Inc.",HDN,"Hayden, CO: Yampa Valley",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,AA,"American Airlines Inc.",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",47,9,2,0,1,0,5,1,0,714,147,76,50,0,441
2015,4,AA,"American Airlines Inc.",COS,"Colorado Springs, CO: City of Colorado Springs Municipal",116,26,8,3,3,0,11,1,0,1495,322,323,153,0,697
2015,4,AA,"American Airlines Inc.",RIC,"Richmond, VA: Richmond International",56,9,1,1,1,0,5,0,1,837,111,113,45,0,568
2015,4,AA,"American Airlines Inc.",MTJ,"Montrose/Delta, CO: Montrose Regional",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,AA,"American Airlines Inc.",CMH,"Columbus, OH: John Glenn Columbus International",150,32,14,6,3,0,9,0,0,2188,670,603,141,2,772
2015,3,AA,"American Airlines Inc.",JFK,"New York, NY: John F. Kennedy International",1358,353,69,3,195,0,85,69,10,23412,4694,606,9525,0,8587
2015,3,AA,"American Airlines Inc.",LAX,"Los Angeles, CA: Los Angeles International",2815,627,184,16,258,1,167,46,8,42238,16585,1343,9544,36,14730
2015,3,AA,"American Airlines Inc.",DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12700,2271,629,35,662,1,943,511,13,148334,55859,4119,22446,20,65890
2015,3,AA,"American Airlines Inc.",OGG,"Kahului, HI: Kahului Airport",136,41,17,0,16,0,8,2,1,3102,1263,0,639,0,1200
2015,3,AA,"American Airlines Inc.",HNL,"Honolulu, HI: Daniel K Inouye International",184,62,31,0,21,0,11,2,0,6275,3107,0,876,0,2292
2015,3,AA,"American Airlines Inc.",SFO,"San Francisco, CA: San Francisco International",902,172,71,6,44,0,52,23,1,10636,4640,522,1678,0,3796
2015,3,AA,"American Airlines Inc.",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",497,117,58,1,28,0,30,15,0,5678,3121,63,756,0,1738
2015,3,AA,"American Airlines Inc.",LAS,"Las Vegas, NV: McCarran International",889,168,66,3,43,1,56,19,1,9746,3673,183,1833,37,4020
2015,3,AA,"American Airlines Inc.",BOS,"Boston, MA: Logan International",882,216,84,6,62,0,64,22,4,11960,4762,652,2434,0,4112
2015,3,AA,"American Airlines Inc.",ORD,"Chicago, IL: Chicago O'Hare International",4312,869,216,14,300,1,338,110,4,54991,15463,1267,13146,25,25090
2015,3,AA,"American Airlines Inc.",OKC,"Oklahoma City, OK: Will Rogers World",188,47,26,1,6,0,14,9,0,2321,1069,108,317,0,827
2015,3,AA,"American Airlines Inc.",ONT,"Ontario, CA: Ontario International",124,23,13,0,1,0,9,7,0,1239,644,0,37,0,558
2015,3,AA,"American Airlines Inc.",DCA,"Washington, DC: Ronald Reagan Washington National",932,239,84,6,89,1,59,46,7,10861,4018,427,3445,26,2945
2015,3,AA,"American Airlines Inc.",MIA,"Miami, FL: Miami International",4466,920,284,18,327,1,290,73,2,56593,22082,2385,10376,19,21731
2015,3,AA,"American Airlines Inc.",IAD,"Washington, DC: Washington Dulles International",214,54,19,0,16,0,19,5,0,2716,966,0,502,0,1248
2015,3,AA,"American Airlines Inc.",JAX,"Jacksonville, FL: Jacksonville International",124,36,18,0,8,0,10,4,0,1177,702,0,191,0,284
2015,3,AA,"American Airlines Inc.",MSY,"New Orleans, LA: Louis Armstrong New Orleans International",303,80,37,0,12,1,30,10,0,3544,1591,7,438,63,1445
2015,3,AA,"American Airlines Inc.",PHX,"Phoenix, AZ: Phoenix Sky Harbor International",538,118,45,2,29,1,40,8,0,6151,2661,260,1046,36,2148
2015,3,AA,"American Airlines Inc.",MCO,"Orlando, FL: Orlando International",900,215,103,4,53,0,55,15,2,11892,6453,158,1565,10,3706
2015,3,AA,"American Airlines Inc.",PHL,"Philadelphia, PA: Philadelphia International",298,80,33,0,28,0,20,7,1,4309,1531,0,1275,0,1503
2015,3,AA,"American Airlines Inc.",SAN,"San Diego, CA: San Diego International",463,95,44,2,17,0,32,12,4,5251,2237,181,677,0,2156
2015,3,AA,"American Airlines Inc.",SEA,"Seattle, WA: Seattle/Tacoma International",374,67,26,4,13,0,24,8,0,4142,1607,550,551,0,1434
2015,3,AA,"American Airlines Inc.",DTW,"Detroit, MI: Detroit Metro Wayne County",243,59,30,0,8,0,21,10,0,3093,1642,0,246,0,1205
2015,3,AA,"American Airlines Inc.",SJC,"San Jose, CA: Norman Y. Mineta San Jose International",152,25,15,0,2,0,8,7,0,1270,678,2,67,0,523
2015,3,AA,"American Airlines Inc.",SLC,"Salt Lake City, UT: Salt Lake City International",213,41,21,0,4,0,15,5,0,2136,1098,19,146,0,873
2015,3,AA,"American Airlines Inc.",KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",47,12,4,0,7,0,1,1,0,558,234,0,231,0,93
2015,3,AA,"American Airlines Inc.",SJU,"San Juan, PR: Luis Munoz Marin International",356,98,47,3,26,0,22,3,0,5185,2609,281,1083,17,1195
2015,3,AA,"American Airlines Inc.",LGA,"New York, NY: LaGuardia",1235,342,82,11,175,1,74,71,21,15977,4054,518,7777,63,3565
2015,3,AA,"American Airlines Inc.",JAC,"Jackson, WY: Jackson Hole",35,8,4,0,1,0,3,1,0,592,348,0,26,0,218
2015,3,AA,"American Airlines Inc.",STL,"St. Louis, MO: St Louis Lambert International",440,88,41,1,16,1,29,11,0,4255,2043,55,503,35,1619
2015,3,AA,"American Airlines Inc.",RDU,"Raleigh/Durham, NC: Raleigh-Durham International",340,87,44,2,11,0,30,7,0,4462,2147,165,389,0,1761
2015,3,AA,"American Airlines Inc.",HOU,"Houston, TX: William P Hobby",55,15,7,0,3,0,5,3,0,663,393,0,64,0,206
2015,3,AA,"American Airlines Inc.",TUS,"Tucson, AZ: Tucson International",279,55,23,1,7,0,24,8,1,2740,919,61,258,0,1502
2015,3,AA,"American Airlines Inc.",PDX,"Portland, OR: Portland International",124,9,5,0,0,0,4,5,3,351,107,0,0,0,244
2015,3,AA,"American Airlines Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",425,111,50,0,25,0,36,12,1,5955,2799,0,689,0,2467
2015,3,AA,"American Airlines Inc.",SNA,"Santa Ana, CA: John Wayne Airport-Orange County",417,69,28,2,13,0,26,12,1,2964,1058,75,352,0,1479
2015,3,AA,"American Airlines Inc.",DEN,"Denver, CO: Denver International",496,104,53,2,22,0,27,11,0,5099,2839,146,821,0,1293
2015,3,AA,"American Airlines Inc.",BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",213,48,25,0,9,0,14,9,2,2142,1035,0,271,0,836
2015,3,AA,"American Airlines Inc.",SAT,"San Antonio, TX: San Antonio International",480,124,51,2,30,0,41,18,0,4804,1935,98,876,0,1895
2015,3,AA,"American Airlines Inc.",MKE,"Milwaukee, WI: General Mitchell International",72,23,17,0,1,0,6,5,0,964,652,0,24,0,288
2015,3,AA,"American Airlines Inc.",CLT,"Charlotte, NC: Charlotte Douglas International",395,78,34,0,18,0,26,9,0,3807,1740,0,591,0,1476
2015,3,AA,"American Airlines Inc.",RSW,"Fort Myers, FL: Southwest Florida International",247,54,23,3,17,0,10,6,0,2496,1282,205,480,0,529
2015,3,AA,"American Airlines Inc.",LBB,"Lubbock, TX: Lubbock Preston Smith International",6,1,0,0,0,0,1,0,0,25,2,0,0,0,23
2015,3,AA,"American Airlines Inc.",TPA,"Tampa, FL: Tampa International",547,136,62,3,25,0,46,10,0,6734,3310,111,778,0,2535
2015,3,AA,"American Airlines Inc.",BNA,"Nashville, TN: Nashville International",309,70,39,0,12,0,19,10,1,2702,1643,4,283,0,772
2015,3,AA,"American Airlines Inc.",LIH,"Lihue, HI: Lihue Airport",51,12,3,0,7,0,1,1,0,590,88,0,173,0,329
2015,3,AA,"American Airlines Inc.",SMF,"Sacramento, CA: Sacramento International",96,20,9,0,0,0,10,3,0,780,450,0,10,0,320
2015,3,AA,"American Airlines Inc.",MCI,"Kansas City, MO: Kansas City International",247,46,26,1,8,0,11,7,0,2158,1231,91,281,0,555
2015,3,AA,"American Airlines Inc.",AUS,"Austin, TX: Austin - Bergstrom International",699,192,83,8,52,0,49,26,1,10300,4616,839,1935,0,2910
2015,3,AA,"American Airlines Inc.",ORF,"Norfolk, VA: Norfolk International",59,16,10,0,0,0,5,1,0,871,556,0,23,0,292
2015,3,AA,"American Airlines Inc.",EWR,"Newark, NJ: Newark Liberty International",308,106,22,1,54,0,29,12,0,5821,1155,75,2848,0,1743
2015,3,AA,"American Airlines Inc.",IND,"Indianapolis, IN: Indianapolis International",172,42,19,0,5,0,18,5,0,1954,651,0,163,0,1140
2015,3,AA,"American Airlines Inc.",MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",155,44,21,3,9,0,11,12,0,3069,875,1069,326,0,799
2015,3,AA,"American Airlines Inc.",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",388,65,29,3,12,0,21,11,0,2953,1378,138,329,0,1108
2015,3,AA,"American Airlines Inc.",PNS,"Pensacola, FL: Pensacola International",54,10,5,0,1,0,4,1,0,529,235,0,72,0,222
2015,3,AA,"American Airlines Inc.",EGE,"Eagle, CO: Eagle County Regional",199,43,19,3,9,0,12,3,3,3377,1057,966,505,0,849
2015,3,AA,"American Airlines Inc.",BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",61,15,4,0,3,0,8,1,0,842,270,8,95,0,469
2015,3,AA,"American Airlines Inc.",DAY,"Dayton, OH: James M Cox/Dayton International",93,21,6,0,8,0,8,4,2,615,202,0,170,0,243
2015,3,AA,"American Airlines Inc.",BDL,"Hartford, CT: Bradley International",94,28,12,0,8,0,7,2,0,1141,435,0,197,0,509
2015,3,AA,"American Airlines Inc.",PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",224,48,18,2,15,0,12,4,0,2282,1092,173,433,0,584
2015,3,AA,"American Airlines Inc.",ABQ,"Albuquerque, NM: Albuquerque International Sunport",157,29,16,0,4,0,9,5,0,1103,592,0,96,0,415
2015,3,AA,"American Airlines Inc.",STT,"Charlotte Amalie, VI: Cyril E King",124,41,25,1,5,0,11,1,1,2020,1373,47,201,0,399
2015,3,AA,"American Airlines Inc.",MSP,"Minneapolis, MN: Minneapolis-St Paul International",393,93,41,1,12,0,38,15,0,5173,2427,93,436,0,2217
2015,3,AA,"American Airlines Inc.",PSP,"Palm Springs, CA: Palm Springs International",151,26,7,2,6,0,11,3,0,1520,409,101,241,0,769
2015,3,AA,"American Airlines Inc.",OMA,"Omaha, NE: Eppley Airfield",183,47,24,1,4,0,18,8,0,2056,1076,15,97,0,868
2015,3,AA,"American Airlines Inc.",TUL,"Tulsa, OK: Tulsa International",237,69,39,1,6,0,23,9,0,4169,2111,88,318,0,1652
2015,3,AA,"American Airlines Inc.",ELP,"El Paso, TX: El Paso International",124,26,18,0,1,0,6,5,0,1253,719,0,29,0,505
2015,3,AA,"American Airlines Inc.",COS,"Colorado Springs, CO: City of Colorado Springs Municipal",90,17,11,1,1,0,4,1,1,696,497,24,28,0,147
2015,3,AA,"American Airlines Inc.",PIT,"Pittsburgh, PA: Pittsburgh International",124,31,17,0,2,1,11,4,0,1627,842,0,62,25,698
2015,3,AA,"American Airlines Inc.",GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",31,5,4,0,0,0,1,0,0,141,122,0,0,0,19
2015,3,AA,"American Airlines Inc.",ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",55,6,3,0,1,0,2,4,0,259,191,0,24,0,44
2015,3,AA,"American Airlines Inc.",RNO,"Reno, NV: Reno/Tahoe International",91,11,4,0,0,0,7,3,1,897,487,0,16,0,394
2015,3,AA,"American Airlines Inc.",DSM,"Des Moines, IA: Des Moines International",65,19,8,1,1,0,9,2,0,1021,501,11,23,0,486
2015,3,AA,"American Airlines Inc.",FAT,"Fresno, CA: Fresno Yosemite International",50,8,6,0,0,0,2,1,0,267,186,0,5,0,76
2015,3,AA,"American Airlines Inc.",SDF,"Louisville, KY: Louisville Muhammad Ali International",27,4,2,0,1,0,1,2,0,281,205,0,41,0,35
2015,3,AA,"American Airlines Inc.",STX,"Christiansted, VI: Henry E. Rohlsen",53,13,5,0,4,0,4,0,0,467,253,0,91,0,123
2015,3,AA,"American Airlines Inc.",CLE,"Cleveland, OH: Cleveland-Hopkins International",96,11,7,0,0,0,4,4,0,557,280,0,9,0,268
2015,3,AA,"American Airlines Inc.",MEM,"Memphis, TN: Memphis International",68,18,11,1,2,0,5,2,0,781,460,108,99,0,114
2015,3,AA,"American Airlines Inc.",RIC,"Richmond, VA: Richmond International",59,18,9,0,2,0,8,2,1,1388,780,0,109,0,499
2015,3,AA,"American Airlines Inc.",HDN,"Hayden, CO: Yampa Valley",35,5,4,0,0,0,1,2,0,286,228,0,1,0,57
2015,3,AA,"American Airlines Inc.",MTJ,"Montrose/Delta, CO: Montrose Regional",4,1,0,0,0,0,1,0,0,46,21,0,0,0,25
2015,3,AA,"American Airlines Inc.",CMH,"Columbus, OH: John Glenn Columbus International",124,32,17,0,5,0,10,5,0,1172,555,0,111,0,506
2015,2,AA,"American Airlines Inc.",JFK,"New York, NY: John F. Kennedy International",1225,258,70,8,98,1,81,95,4,20062,5883,708,5852,15,7604
2015,2,AA,"American Airlines Inc.",LAX,"Los Angeles, CA: Los Angeles International",2385,519,141,45,199,2,132,82,7,40564,15399,3997,8179,154,12835
2015,2,AA,"American Airlines Inc.",DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11197,1857,460,94,686,2,615,914,15,136489,45816,10408,30432,60,49773
2015,2,AA,"American Airlines Inc.",OGG,"Kahului, HI: Kahului Airport",90,24,14,1,5,1,3,2,0,1757,885,259,359,62,192
2015,2,AA,"American Airlines Inc.",HNL,"Honolulu, HI: Daniel K Inouye International",157,41,13,1,17,0,9,3,0,4673,1047,316,658,0,2652
2015,2,AA,"American Airlines Inc.",SFO,"San Francisco, CA: San Francisco International",789,206,60,19,97,0,31,38,0,12411,4135,1240,4800,0,2236
2015,2,AA,"American Airlines Inc.",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",358,58,28,4,16,0,9,20,1,3763,1357,825,988,0,593
2015,2,AA,"American Airlines Inc.",BOS,"Boston, MA: Logan International",769,209,44,20,107,0,38,111,0,12285,2478,1524,5689,0,2594
2015,2,AA,"American Airlines Inc.",ONT,"Ontario, CA: Ontario International",104,15,6,1,4,0,4,9,0,899,460,36,203,0,200
2015,2,AA,"American Airlines Inc.",DCA,"Washington, DC: Ronald Reagan Washington National",835,200,69,16,63,1,51,76,3,12218,4178,2147,2346,21,3526
2015,2,AA,"American Airlines Inc.",SAN,"San Diego, CA: San Diego International",387,88,34,12,24,0,18,19,0,5747,1819,1239,1228,0,1461
2015,2,AA,"American Airlines Inc.",PHX,"Phoenix, AZ: Phoenix Sky Harbor International",452,81,28,8,26,0,19,20,1,4628,1196,950,1252,7,1223
2015,2,AA,"American Airlines Inc.",PHL,"Philadelphia, PA: Philadelphia International",252,54,22,2,21,0,9,15,0,2403,818,209,1005,0,371
2015,2,AA,"American Airlines Inc.",MIA,"Miami, FL: Miami International",3906,812,223,54,337,1,196,110,16,48069,16438,4309,12110,62,15150
2015,2,AA,"American Airlines Inc.",MKE,"Milwaukee, WI: General Mitchell International",88,11,5,0,2,0,4,11,0,591,264,10,150,0,167
2015,2,AA,"American Airlines Inc.",CLT,"Charlotte, NC: Charlotte Douglas International",363,46,13,5,15,0,12,28,1,2394,500,565,688,0,641
2015,2,AA,"American Airlines Inc.",ORD,"Chicago, IL: Chicago O'Hare International",3586,784,177,33,295,0,279,200,14,46915,12161,3834,10577,0,20343
2015,2,AA,"American Airlines Inc.",RSW,"Fort Myers, FL: Southwest Florida International",197,51,18,6,13,0,14,9,0,2612,705,486,666,0,755
2015,2,AA,"American Airlines Inc.",BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",191,41,16,2,13,0,10,10,3,2191,791,174,398,0,828
2015,2,AA,"American Airlines Inc.",DEN,"Denver, CO: Denver International",442,116,32,11,51,0,23,19,1,5783,1303,1267,2058,0,1155
2015,2,AA,"American Airlines Inc.",MCO,"Orlando, FL: Orlando International",823,184,85,14,46,0,39,31,0,10467,5187,955,2124,0,2201
2015,2,AA,"American Airlines Inc.",SEA,"Seattle, WA: Seattle/Tacoma International",332,74,28,11,19,1,15,18,0,3702,1651,666,633,17,735
2015,2,AA,"American Airlines Inc.",DTW,"Detroit, MI: Detroit Metro Wayne County",221,40,16,1,14,0,10,11,1,2794,1323,230,493,0,748
2015,2,AA,"American Airlines Inc.",LAS,"Las Vegas, NV: McCarran International",787,150,44,18,52,0,37,28,0,8261,2201,1402,2267,0,2391
2015,2,AA,"American Airlines Inc.",SJC,"San Jose, CA: Norman Y. Mineta San Jose International",145,22,8,4,5,0,6,10,0,1639,420,304,439,0,476
2015,2,AA,"American Airlines Inc.",SLC,"Salt Lake City, UT: Salt Lake City International",160,37,16,1,9,0,11,10,0,2208,728,178,640,0,662
2015,2,AA,"American Airlines Inc.",KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",31,4,0,0,3,0,1,1,0,113,4,0,71,0,38
2015,2,AA,"American Airlines Inc.",SJU,"San Juan, PR: Luis Munoz Marin International",329,74,39,7,14,0,14,4,0,4439,2188,765,616,0,870
2015,2,AA,"American Airlines Inc.",HOU,"Houston, TX: William P Hobby",56,8,5,1,2,0,0,4,1,544,302,98,119,0,25
2015,2,AA,"American Airlines Inc.",IAD,"Washington, DC: Washington Dulles International",187,32,10,0,14,1,6,8,1,1097,445,26,406,38,182
2015,2,AA,"American Airlines Inc.",TUS,"Tucson, AZ: Tucson International",248,46,20,4,12,1,9,16,0,2927,1327,244,699,17,640
2015,2,AA,"American Airlines Inc.",TPA,"Tampa, FL: Tampa International",464,102,39,4,25,0,35,13,0,4887,1587,315,915,0,2070
2015,2,AA,"American Airlines Inc.",STL,"St. Louis, MO: St Louis Lambert International",388,88,33,7,25,0,23,22,1,4378,1636,532,1067,0,1143
2015,2,AA,"American Airlines Inc.",SAT,"San Antonio, TX: San Antonio International",404,68,30,4,20,0,15,31,0,4085,1300,726,1129,0,930
2015,2,AA,"American Airlines Inc.",ORF,"Norfolk, VA: Norfolk International",51,12,8,0,2,0,2,6,1,771,472,0,148,0,151
2015,2,AA,"American Airlines Inc.",LGA,"New York, NY: LaGuardia",1088,286,75,30,129,2,49,97,12,12857,3691,1735,4547,51,2833
2015,2,AA,"American Airlines Inc.",BNA,"Nashville, TN: Nashville International",270,41,18,2,12,0,9,39,1,1986,792,226,522,0,446
2015,2,AA,"American Airlines Inc.",MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",139,21,8,1,7,0,5,12,1,1066,485,52,228,0,301
2015,2,AA,"American Airlines Inc.",JAC,"Jackson, WY: Jackson Hole",32,7,4,1,2,0,0,2,0,289,177,44,64,0,4
2015,2,AA,"American Airlines Inc.",EWR,"Newark, NJ: Newark Liberty International",298,79,21,1,43,0,14,24,1,4083,915,74,2205,0,889
2015,2,AA,"American Airlines Inc.",LIH,"Lihue, HI: Lihue Airport",36,8,1,0,3,0,4,0,0,856,88,0,110,0,658
2015,2,AA,"American Airlines Inc.",MCI,"Kansas City, MO: Kansas City International",195,37,14,2,11,0,10,16,0,1567,374,170,597,0,426
2015,2,AA,"American Airlines Inc.",AUS,"Austin, TX: Austin - Bergstrom International",590,104,34,5,37,0,29,32,1,5706,1620,427,1611,0,2048
2015,2,AA,"American Airlines Inc.",PDX,"Portland, OR: Portland International",104,22,10,0,6,0,5,8,0,1358,614,45,245,6,448
2015,2,AA,"American Airlines Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",394,71,37,2,19,0,14,19,0,4272,2327,402,908,0,635
2015,2,AA,"American Airlines Inc.",MSY,"New Orleans, LA: Louis Armstrong New Orleans International",239,48,23,3,8,0,14,15,0,2867,918,353,714,0,882
2015,2,AA,"American Airlines Inc.",SNA,"Santa Ana, CA: John Wayne Airport-Orange County",365,62,16,7,23,0,16,22,2,2891,754,433,975,1,728
2015,2,AA,"American Airlines Inc.",BDL,"Hartford, CT: Bradley International",83,16,4,0,8,0,4,10,1,516,108,8,225,0,175
2015,2,AA,"American Airlines Inc.",JAX,"Jacksonville, FL: Jacksonville International",111,22,8,0,7,0,7,9,0,1510,365,67,458,0,620
2015,2,AA,"American Airlines Inc.",PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",199,41,13,6,10,0,11,11,0,2006,729,338,550,0,389
2015,2,AA,"American Airlines Inc.",RDU,"Raleigh/Durham, NC: Raleigh-Durham International",291,46,18,8,9,0,12,22,1,2550,707,536,608,0,699
2015,2,AA,"American Airlines Inc.",ABQ,"Albuquerque, NM: Albuquerque International Sunport",129,30,11,1,9,0,9,12,0,1553,532,34,345,0,642
2015,2,AA,"American Airlines Inc.",EGE,"Eagle, CO: Eagle County Regional",178,31,8,6,9,0,8,8,4,3919,1541,1433,338,0,607
2015,2,AA,"American Airlines Inc.",DAY,"Dayton, OH: James M Cox/Dayton International",82,11,3,1,2,0,5,7,1,731,95,105,170,0,361
2015,2,AA,"American Airlines Inc.",ELP,"El Paso, TX: El Paso International",108,18,8,1,5,0,4,6,0,1482,396,209,586,0,291
2015,2,AA,"American Airlines Inc.",COS,"Colorado Springs, CO: City of Colorado Springs Municipal",44,8,3,0,3,0,2,5,0,797,218,91,176,0,312
2015,2,AA,"American Airlines Inc.",TUL,"Tulsa, OK: Tulsa International",224,42,16,6,8,0,13,14,0,2372,566,538,428,0,840
2015,2,AA,"American Airlines Inc.",PSP,"Palm Springs, CA: Palm Springs International",128,27,8,2,12,0,5,7,1,1405,445,139,450,0,371
2015,2,AA,"American Airlines Inc.",RNO,"Reno, NV: Reno/Tahoe International",81,20,8,1,4,0,7,6,1,1565,976,54,111,0,424
2015,2,AA,"American Airlines Inc.",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",309,56,29,7,10,0,11,17,0,3860,1422,649,562,0,1227
2015,2,AA,"American Airlines Inc.",GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",28,4,2,0,2,0,0,2,0,335,143,0,192,0,0
